PERIOD_BEGIN	PERIOD_END	PERIOD_DURATION	REGION_TYPE	REGION_TYPE_ID	TABLE_ID	IS_SEASONALLY_ADJUSTED	REGION	CITY	STATE	STATE_CODE	PROPERTY_TYPE	PROPERTY_TYPE_ID	MEDIAN_SALE_PRICE	MEDIAN_SALE_PRICE_MOM	MEDIAN_SALE_PRICE_YOY	MEDIAN_LIST_PRICE	MEDIAN_LIST_PRICE_MOM	MEDIAN_LIST_PRICE_YOY	MEDIAN_PPSF	MEDIAN_PPSF_MOM	MEDIAN_PPSF_YOY	MEDIAN_LIST_PPSF	MEDIAN_LIST_PPSF_MOM	MEDIAN_LIST_PPSF_YOY	HOMES_SOLD	HOMES_SOLD_MOM	HOMES_SOLD_YOY	PENDING_SALES	PENDING_SALES_MOM	PENDING_SALES_YOY	NEW_LISTINGS	NEW_LISTINGS_MOM	NEW_LISTINGS_YOY	INVENTORY	INVENTORY_MOM	INVENTORY_YOY	MONTHS_OF_SUPPLY	MONTHS_OF_SUPPLY_MOM	MONTHS_OF_SUPPLY_YOY	MEDIAN_DOM	MEDIAN_DOM_MOM	MEDIAN_DOM_YOY	AVG_SALE_TO_LIST	AVG_SALE_TO_LIST_MOM	AVG_SALE_TO_LIST_YOY	SOLD_ABOVE_LIST	SOLD_ABOVE_LIST_MOM	SOLD_ABOVE_LIST_YOY	PRICE_DROPS	PRICE_DROPS_MOM	PRICE_DROPS_YOY	OFF_MARKET_IN_TWO_WEEKS	OFF_MARKET_IN_TWO_WEEKS_MOM	OFF_MARKET_IN_TWO_WEEKS_YOY	PARENT_METRO_REGION	PARENT_METRO_REGION_METRO_CODE	LAST_UPDATED
2012-09-01	2012-11-30	90	zip code	2	18526	false	Zip Code: 44135		Ohio	OH	All Residential	-1	39901	-0.02680487805	0.0231025641	54900	0.098	0.2227171492	37.986704653	-0.02691036464	-0.04445815099	46.900400393	-0.05546671905	0.107059364	55	-0.2567567568	0	55	-0.2567567568	0.03773584906	80	-0.1208791209	-0.1578947368	159	-0.01242236025	-0.1631578947	NA	NA	NA	112	-0.5	30	0.9353444936	0.004310457242	-0.004924946224	0.1818181818	0.01965601966	-0.01818181818	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2021-01-01	2021-03-31	90	zip code	2	18494	false	Zip Code: 44103		Ohio	OH	All Residential	-1	38000	-0.1213872832	-0.3821138211	49700	-0.006	-0.2889842632	25.173611111	-0.02880107167	-0.1143009827	24.292470785	-0.1141506335	-0.3285733312	13	-0.1875	-0.1875	28	0.6470588235	0.4	30	0.3636363636	0.3636363636	21	-0.16	-0.34375	NA	NA	NA	81	38	3	0.9702090308	0.006856147338	0.09342194518	0.1538461538	-0.09615384615	0.02884615385	NA	NA	NA	0.4285714286	0.0756302521	0.2785714286	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2024-02-01	2024-04-30	90	zip code	2	18518	false	Zip Code: 44127		Ohio	OH	All Residential	-1	75000	0.3636363636	0.6146393972	51200	-0.1801441153	-0.09700176367	41.235941974	0.2600151543	0.8260100482	45.987307386	0.214064915	0.2411905946	15	0.1538461538	0.5	19	0	0.3571428571	8	-0.4285714286	-0.4285714286	10	-0.2307692308	0.1111111111	NA	NA	NA	36	0	-36.5	0.9012818808	-0.04734915903	0.09257760416	0.1333333333	-0.09743589744	0.1333333333	NA	NA	NA	0.1578947368	-0.1052631579	-0.1992481203	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2017-04-01	2017-06-30	90	zip code	2	18500	false	Zip Code: 44109		Ohio	OH	All Residential	-1	64250	0.09083191851	0.1909175162	64900	0	0.09167367536	44.597327659	0.05213680022	0.134859657	47.285353535	-0.03243529284	0.1707265175	120	0.2121212121	0.05263157895	148	0.05714285714	0.08823529412	169	0.1985815603	0.1736111111	150	0.2195121951	-0.07407407407	NA	NA	NA	56	5	-2	0.9428831531	-0.01535406333	-0.002568030639	0.25	-0.02272727273	0.100877193	NA	NA	NA	0.3851351351	0.02799227799	0.1130763116	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2020-09-01	2020-11-30	90	zip code	2	18525	false	Zip Code: 44134		Ohio	OH	All Residential	-1	149500	0.02749140893	0.2027353178	147500	0.01794340925	0.1354888376	114.499389499	-0.006838663111	0.1608190139	116.502242152	0.04135354941	0.1633653184	214	-0.06140350877	0.3291925466	212	-0.0701754386	0.4520547945	222	-0.07112970711	0.5205479452	94	0.05617977528	-0.1454545455	NA	NA	NA	16	1	-27.5	1.01950173	-0.003642097748	0.03663404231	0.5934579439	-0.03812100344	0.345010739	NA	NA	NA	0.6509433962	-0.04642502483	0.1988886017	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2012-09-01	2012-11-30	90	zip code	2	18532	false	Zip Code: 44141		Ohio	OH	All Residential	-1	200000	0.0101010101	-0.03614457831	289500	0.1869618696	0.2728072104	98.791382028	0.0314638365	-0.009053541849	110.706751055	0.03671873898	0.03148021293	42	-0.1923076923	0.1666666667	42	-0.1923076923	0.2	32	-0.3043478261	-0.05882352941	103	-0.07207207207	-0.08035714286	NA	NA	NA	126.5	-28.5	-6.5	0.9254414208	-0.005979244378	0.001225285105	0.02380952381	0.02380952381	-0.05952380952	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2016-01-01	2016-03-31	90	zip code	2	18516	false	Zip Code: 44125		Ohio	OH	All Residential	-1	40000	-0.1489361702	-0.05269390172	59900	0.2004008016	0.2004008016	34.005030058	-0.03507094195	0.003523944262	46.703259956	0.09997732404	0.1197329413	94	-0.1132075472	0.119047619	158	0.2248062016	0.4234234234	147	0.1666666667	0.2352941176	218	0.05314009662	0.1978021978	NA	NA	NA	71.5	2.5	-68.5	0.9209682112	-0.01746687441	-0.01163012307	0.08510638298	-0.06583701325	-0.02203647416	NA	NA	NA	0.1708860759	-0.06167206359	0.06277796784	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2015-01-01	2015-03-31	90	zip code	2	18517	false	Zip Code: 44126		Ohio	OH	All Residential	-1	126512.5	-0.06217568569	0.06761603376	146500	-0.02268178786	0.04717655468	85.568892223	-0.1104224076	0.02432079606	100	0.02133333333	0.009191552196	44	0.07317073171	0.1891891892	60	0.5	0.6666666667	69	0.5333333333	0	84	0.03703703704	-0.3114754098	NA	NA	NA	144	19	25	0.9535942644	-0.004989912745	-0.004594917467	0.1136363636	-0.008314855876	0.005528255528	NA	NA	NA	0.1666666667	0.1666666667	0.1666666667	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2019-03-01	2019-05-31	90	zip code	2	18536	false	Zip Code: 44145		Ohio	OH	All Residential	-1	270000	0.07142857143	0.08	282000	-0.05968656219	0.003737319808	125.373134328	0.05124378109	0.0558700786	129.68644259	-0.002461997709	0.01819296295	133	0.1769911504	0.064	182	0.1895424837	0.08333333333	185	0.1858974359	-0.05612244898	135	-0.02877697842	-0.1401273885	NA	NA	NA	42	-1	4	0.9663590578	-0.003894781913	-0.005034370802	0.1203007519	0.01410606161	-0.09569924812	NA	NA	NA	0.5	0.02287581699	-0.02380952381	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2018-01-01	2018-03-31	90	zip code	2	18535	false	Zip Code: 44144		Ohio	OH	All Residential	-1	90500	0.134085213	0.13125	91900	0	0.02224694105	69.276291625	0.03419388562	0.02351591176	77.648202138	-0.005108120754	0.04337072506	50	0.1363636364	0.06382978723	57	-0.08064516129	-0.1971830986	47	0	-0.1754385965	32	-0.2	-0.4385964912	NA	NA	NA	48	-3	-18	0.9560373571	-0.002563076124	0.004996172744	0.22	0.06090909091	0.1136170213	NA	NA	NA	0.4385964912	0.08375778155	0.1287373363	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2022-11-01	2023-01-31	90	zip code	2	18494	false	Zip Code: 44103		Ohio	OH	All Residential	-1	68000	0	0.04615384615	67000	0	-0.1619762351	33.152501507	-0.06002907492	-0.0650994575	38.42405833	0.04378553153	0.143376843	19	0	-0.1739130435	31	0.347826087	0.4090909091	30	-0.2682926829	0.1111111111	44	-0.08333333333	0.4193548387	NA	NA	NA	60	-28	10	0.9203755861	0.0117003841	0.01011830349	0.1052631579	0	0.01830663616	NA	NA	NA	0.2580645161	-0.002805049088	-0.06011730205	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2015-06-01	2015-08-31	90	zip code	2	18497	false	Zip Code: 44106		Ohio	OH	All Residential	-1	185000	-0.04761904762	0.1229135053	198000	-0.007269992479	0.2452830189	99.72875226	-0.04212418991	0.03503973166	96.025664152	0.003630843643	0.187003658	69	-0.09210526316	0.4375	56	-0.1764705882	0.1666666667	48	-0.1578947368	-0.1724137931	89	-0.02197802198	-0.1359223301	NA	NA	NA	84	-8	-9.5	0.94669181	-0.003651218821	0.01585692512	0.1014492754	-0.04328756674	0.01811594203	NA	NA	NA	0.1785714286	-0.01260504202	0.1785714286	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2024-01-01	2024-03-31	90	zip code	2	18511	false	Zip Code: 44120		Ohio	OH	All Residential	-1	94900	0.05298196949	-0.001052631579	109000	0.1815718157	-0.2158273381	58.278450189	0.06978963782	-0.08781556226	61.332748794	0.05681044076	-0.1680913023	129	0.1944444444	0.1621621622	180	0.09090909091	0.1842105263	180	0.2413793103	0.1464968153	129	0.06611570248	0.0157480315	NA	NA	NA	46	2	-9.5	0.9591660718	0.01552823725	0.00796754025	0.2558139535	0.08914728682	0.03058872826	NA	NA	NA	0.4611111111	0.01262626263	0.03347953216	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2018-12-01	2019-02-28	90	zip code	2	18504	false	Zip Code: 44113		Ohio	OH	All Residential	-1	234500	-0.02291666667	0.07816091954	279900	0.16625	0.4833068362	155.150990581	0.008209244055	-0.007033660282	178.990228013	0	0.201259963	40	-0.06976744186	-0.3103448276	64	-0.0985915493	-0.07246376812	76	0.04109589041	-0.06172839506	138	0.08661417323	0.104	NA	NA	NA	77	0	-18	0.9557856199	-0.0087378329	-0.006575035941	0.175	-0.05755813953	0.05431034483	NA	NA	NA	0.15625	-0.05501760563	-0.01766304348	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2020-06-01	2020-08-31	90	zip code	2	18537	false	Zip Code: 44146		Ohio	OH	All Residential	-1	123100	0.07043478261	0.1504672897	126250	0.01	0.2752525253	88.815789474	0.01628820236	0.1417385617	93.806070373	-0.0002658540358	0.1999664175	97	0.01041666667	-0.03	138	0.06153846154	-0.1153846154	124	0.01639344262	0.02479338843	63	0.03278688525	-0.4615384615	NA	NA	NA	34	-1.5	-19	0.9894757816	0.01264810177	0.02473903023	0.4226804124	0.08934707904	0.2126804124	NA	NA	NA	0.5869565217	-0.01304347826	0.2343924192	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2022-02-01	2022-04-30	90	zip code	2	18434	false	Zip Code: 44017		Ohio	OH	All Residential	-1	192500	0.02941176471	0.1	182450	0.05768115942	0.03371104816	133.552631579	0	0.007848348838	133.987568757	0.05533626583	0.1236407405	44	0	-0.2142857143	42	-0.04545454545	-0.4	42	0.1052631579	-0.3823529412	12	-0.07692307692	-0.4545454545	NA	NA	NA	13.5	-4.5	0.5	1.027624023	-0.01048346041	0.01631550843	0.6136363636	0.04545454545	0.06006493506	NA	NA	NA	0.8571428571	0.08441558442	0.05714285714	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2024-07-01	2024-09-30	90	zip code	2	18497	false	Zip Code: 44106		Ohio	OH	All Residential	-1	302000	-0.05477308294	0.4913580247	338000	0.2426470588	0.4089203835	142.240207941	0.07449615028	0.1830461433	155.788783208	0.1356602386	0.2146118586	52	0.08333333333	-0.03703703704	55	-0.06779661017	0.2222222222	60	-0.1428571429	0.2	85	0.1643835616	0.7	NA	NA	NA	30	7	-18	0.9859016875	-0.006140882968	0.0279990639	0.3269230769	-0.04807692308	-0.00641025641	NA	NA	NA	0.4545454545	-0.03697996918	0.07676767677	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2018-10-01	2018-12-31	90	zip code	2	18510	false	Zip Code: 44119		Ohio	OH	All Residential	-1	70500	0.007142857143	0.6820155557	69000	-0.07938625751	0.1519198664	51.724137931	-0.03720845259	0.5680580762	49.308300395	-0.08181332975	0.1367804527	40	-0.09090909091	0.08108108108	38	-0.1914893617	-0.1914893617	39	-0.1875	-0.170212766	40	-0.0243902439	-0.2	NA	NA	NA	62	6	-21	0.9494678492	0.001359940855	0.02760649065	0.175	-0.006818181818	0.03986486486	NA	NA	NA	0.1315789474	-0.1450167973	-0.1662933931	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2012-11-01	2013-01-31	90	zip code	2	18494	false	Zip Code: 44103		Ohio	OH	All Residential	-1	8500	-0.2093023256	-0.5277777778	25950	0.1331877729	1.359090909	8.366141732	0	-0.3437226597	19.704078309	-0.05133998919	1.516885516	13	0.08333333333	3.333333333	13	0.08333333333	3.333333333	24	0	-0.1111111111	58	0.01754385965	0.07407407407	NA	NA	NA	128	18.5	-120	1.013073778	-0.04234005754	0.2605485255	0.3076923077	-0.02564102564	0.3076923077	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2022-11-01	2023-01-31	90	zip code	2	18502	false	Zip Code: 44111		Ohio	OH	All Residential	-1	135000	0	0.08043217287	144900	-0.02719033233	0.1601281025	105.218855219	-0.02575134057	0.01760424025	104.5625	-0.03709767204	0.07164944444	121	-0.1879194631	-0.3494623656	155	0.04026845638	-0.1927083333	128	-0.1351351351	-0.1523178808	85	-0.02298850575	0.328125	NA	NA	NA	20	4	-17	0.9807232305	-0.01006947207	-0.00387867029	0.3388429752	-0.04370736036	-0.05363014307	NA	NA	NA	0.4387096774	-0.1049144837	-0.08212365591	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2023-08-01	2023-10-31	90	zip code	2	18536	false	Zip Code: 44145		Ohio	OH	All Residential	-1	366250	-0.05848329049	0.04642857143	399900	0	0.1939095387	179.311935926	-0.002078938828	0.07900957444	183.176260922	0.0520892935	0.100639854	112	0.01818181818	-0.1450381679	102	-0.04672897196	-0.1707317073	111	0.08823529412	-0.1048387097	63	0.2352941176	-0.1126760563	NA	NA	NA	23	8	8	0.9979972213	-0.005760956328	-0.002583317547	0.3839285714	-0.05243506494	0.01751635769	NA	NA	NA	0.6274509804	0.07604911123	0.02582496413	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2021-12-01	2022-02-28	90	zip code	2	18493	false	Zip Code: 44102		Ohio	OH	All Residential	-1	125000	0.02040816327	0.02459016393	139900	0.137398374	0.1911451682	79.090909091	0.0774973262	0.03640727273	87.669172932	0.003112843911	0.1118247413	163	-0.04678362573	-0.02395209581	172	-0.07027027027	-0.1485148515	154	-0.03144654088	-0.0375	132	0.07317073171	-0.07042253521	NA	NA	NA	52	7.5	10	0.9626922681	-0.002136037258	0.0006144483758	0.2208588957	-0.001363326517	-0.04261415819	NA	NA	NA	0.3895348837	0.0706159648	-0.05600967073	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2025-08-01	2025-10-31	90	zip code	2	18532	false	Zip Code: 44141		Ohio	OH	All Residential	-1	384900	-0.07464839524	-0.07253012048	399900	-0.04774377902	0.002255639098	188.087774295	-0.02125238615	-0.07303064011	199.044585987	0.04359334536	0.01383519784	57	-0.1857142857	0.2666666667	45	-0.1818181818	-0.1509433962	59	-0.1323529412	-0.09230769231	35	0.06060606061	0.2068965517	NA	NA	NA	24.5	6.5	10.5	0.9999027279	0.00279123959	-0.003170861762	0.4385964912	-0.004260651629	-0.05029239766	NA	NA	NA	0.5555555556	-0.06262626263	-0.1048218029	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2024-07-01	2024-09-30	90	zip code	2	18499	false	Zip Code: 44108		Ohio	OH	All Residential	-1	82000	-0.01796407186	0.1714285714	90000	-0.02702702703	0.2875536481	45.587162655	-0.02901483787	0.07751475366	52.358765288	-0.03657637668	0.2843952436	73	0.1060606061	-0.05194805195	101	0.01	-0.07339449541	120	-0.1111111111	0.2	95	-0.1441441441	-0.0306122449	NA	NA	NA	44.5	8.5	14.5	0.968695116	0.01955822718	0.04129700351	0.2191780822	0.05251141553	0.02437288739	NA	NA	NA	0.4455445545	0.01554455446	0.05104914161	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2020-06-01	2020-08-31	90	zip code	2	18522	false	Zip Code: 44131		Ohio	OH	All Residential	-1	221000	0.006833712984	0.105	229900	0	0.09476190476	125.008227438	0.0170668738	0.04139085337	130.743563969	0.01804492495	0.05917587119	108	0.05882352941	-0.04424778761	118	-0.04838709677	0.1132075472	114	-0.02564102564	0.04587155963	51	-0.05555555556	-0.4456521739	NA	NA	NA	31	3	-11	0.9926475102	-0.004838358669	0.01187963803	0.3425925926	-0.04956427015	0.06825630941	NA	NA	NA	0.5508474576	-0.01366867141	0.1734889671	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2023-06-01	2023-08-31	90	zip code	2	18514	false	Zip Code: 44123		Ohio	OH	All Residential	-1	135000	-0.01459854015	0.1042944785	135000	0.005961251863	0.06719367589	106.576906028	-0.03341377243	0.08479780768	102.39906378	-0.02191316293	0.06408339293	73	0	-0.1888888889	72	-0.07692307692	-0.2087912088	91	-0.01086956522	-0.2540983607	69	0.2545454545	-0.05479452055	NA	NA	NA	42	1.5	6.5	0.9928565603	-0.004359581384	0.006890250297	0.3698630137	0	-0.0301369863	NA	NA	NA	0.5833333333	-0.01923076923	0.0009157509158	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2024-07-01	2024-09-30	90	zip code	2	18519	false	Zip Code: 44128		Ohio	OH	All Residential	-1	99500	-0.09132420091	0.2756410256	111000	0.009090909091	0.2929528247	78.495610012	-0.01963993453	0.1307759204	90.401598549	0.01249790375	0.2012103306	68	-0.09333333333	-0.2183908046	105	0.1290322581	-0.05405405405	118	0.08256880734	-0.1386861314	74	0.05714285714	-0.1868131868	NA	NA	NA	23	-11	-1.5	0.9801339051	-0.002458692548	0.004908593176	0.3676470588	0.02098039216	0.1032792427	NA	NA	NA	0.5333333333	0.03870967742	0.001801801802	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2017-03-01	2017-05-31	90	zip code	2	18524	false	Zip Code: 44133		Ohio	OH	All Residential	-1	164200	0.0089093702	0.1170068027	209750	0.04927463732	0.182356257	93.475242943	0.03630577979	-0.0008555402903	100.413899052	0.02423394909	-0.0152743633	108	0.4210526316	0.04854368932	137	0.1610169492	0.03787878788	131	0.1008403361	0.007692307692	102	0.04081632653	-0.203125	NA	NA	NA	60.5	-13.5	5.5	0.9712560134	0.01088788285	0.01566616784	0.1388888889	0.02046783626	0.03209277238	NA	NA	NA	0.5182481752	0.06909563281	0.147036054	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2019-05-01	2019-07-31	90	zip code	2	18469	false	Zip Code: 44070		Ohio	OH	All Residential	-1	164000	0.009230769231	-0.005759321006	177900	0.04708652148	0.01715265866	101.785714286	0.01689538808	0.03999784204	101.638418079	-0.003943502825	0.04066191784	142	0.02898550725	0.01428571429	172	0.1315789474	0.06832298137	183	0.1226993865	-0.085	119	0.1018518519	-0.1119402985	NA	NA	NA	38.5	-0.5	4.5	0.9843247629	0.003729952724	-0.01023111348	0.3309859155	0.03388446622	-0.05472837022	NA	NA	NA	0.5639534884	-0.008414932681	-0.06337570417	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2017-02-01	2017-04-30	90	zip code	2	18526	false	Zip Code: 44135		Ohio	OH	All Residential	-1	60000	0.09090909091	-0.1044776119	74500	-0.005340453939	0.06580829757	55.154634245	0.1098389717	-0.02113620634	67.590987868	0.002069729094	0.06214409507	89	0.0987654321	-0.1442307692	108	-0.01818181818	-0.1627906977	102	0.1860465116	-0.1707317073	94	0.04444444444	-0.253968254	NA	NA	NA	59	0	-10.5	0.9445275951	0.004740093412	-0.009982307518	0.1573033708	0.02150090165	-0.04461970614	NA	NA	NA	0.4166666667	0.04393939394	0.1608527132	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2018-04-01	2018-06-30	90	zip code	2	18498	false	Zip Code: 44107		Ohio	OH	All Residential	-1	174000	0.03725782414	0.1225806452	179900	0.05358711567	0.161394448	114.8405973	0.04753028259	0.1525400842	109.964665435	-0.03005231014	0.09377795973	251	0.06355932203	0.02032520325	287	0.04744525547	-0.0651465798	298	0.006756756757	-0.006666666667	168	-0.06666666667	-0.2112676056	NA	NA	NA	36	-4.5	-7	1.005472609	0.003089492454	0.01403389871	0.4183266932	0.04120804916	0.07686327859	NA	NA	NA	0.6411149826	-0.001220783845	0.0678250803	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2024-01-01	2024-03-31	90	zip code	2	18509	false	Zip Code: 44118		Ohio	OH	All Residential	-1	220000	-0.01785714286	0.106918239	249900	0.06340425532	0.02	124.928734322	0.09041570749	0.1208807828	137.491616365	0.135287918	0.04218645205	104	-0.06306306306	-0.1186440678	156	0.1818181818	-0.1428571429	131	0.212962963	-0.18125	71	-0.01388888889	-0.2111111111	NA	NA	NA	43	7	-1.5	0.9866754344	0.01453243405	0.01134041525	0.3461538462	0.05786555787	0.03259452412	NA	NA	NA	0.5384615385	0.09149184149	0.08241758242	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2018-08-01	2018-10-31	90	zip code	2	18522	false	Zip Code: 44131		Ohio	OH	All Residential	-1	206000	-0.01904761905	0.1771428571	204900	0.02706766917	0.03250188964	118.944350815	-0.01948482981	0.1831832792	110.790408526	-0.001720108442	0.03066083509	86	0.03614457831	-0.1134020619	74	-0.1494252874	-0.1494252874	105	-0.01869158879	0.4383561644	91	0.04597701149	0.2638888889	NA	NA	NA	47.5	1	-10.5	0.967847357	-0.007927341927	0.00534278677	0.2209302326	-0.04413000841	0.07660033565	NA	NA	NA	0.3918918919	-0.1023609817	0.09304131718	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2012-09-01	2012-11-30	90	zip code	2	18524	false	Zip Code: 44133		Ohio	OH	All Residential	-1	145250	0	0.08801498127	149700	0.01354096141	-0.08131328628	82.396972643	-0.04119886379	-0.002342686793	101.480963349	0.1000156304	0.1363762707	78	-0.1875	0.1818181818	78	-0.1789473684	0.21875	86	-0.14	0.08860759494	193	-0.1064814815	-0.01530612245	NA	NA	NA	137.5	14.5	-15	0.958715331	0.007608903449	0.02500653058	0.0641025641	0.02243589744	0.0337995338	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2019-03-01	2019-05-31	90	zip code	2	18500	false	Zip Code: 44109		Ohio	OH	All Residential	-1	80200	-0.004962779156	0.1295774648	79900	0.01705702648	-0.00125	51.416681758	-0.02873888159	-0.014381762	58.128926787	0.08475885843	-0.05191085828	117	0.3604651163	0.04464285714	148	0.1127819549	0.1384615385	146	0.0977443609	0.168	98	0.0652173913	0.07692307692	NA	NA	NA	38	-5	-3	0.9841350721	0.02143543471	0.03025573117	0.2820512821	0.03786523554	0.005265567766	NA	NA	NA	0.5202702703	0.06914245072	0.02796257796	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2019-12-01	2020-02-29	90	zip code	2	18505	false	Zip Code: 44114		Ohio	OH	All Residential	-1	90000	-0.4	-0.6653030866	344999	-0.09210789474	-0.3098639728	70.298108349	-0.5104136131	-0.5383606093	183.509301156	-0.3442672164	-0.256638658	4	0	1	7	0.75	6	7	-0.7941176471	1.333333333	37	0	6.4	NA	NA	NA	47	7.5	-76	0.8868348012	0.025	-0.08743241507	0	0	0	NA	NA	NA	0.1428571429	-0.1071428571	0.1428571429	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2016-09-01	2016-11-30	90	zip code	2	18496	false	Zip Code: 44105		Ohio	OH	All Residential	-1	14050	0.08076923077	0.1708333333	24700	-0.01190119012	0.3722222222	9.1796875	0	0.03223163338	17.04805492	-0.01728004221	0.2681130083	66	-0.04347826087	0.2452830189	79	-0.04819277108	0.08219178082	102	-0.08928571429	-0.2388059701	139	0.03731343284	-0.2944162437	NA	NA	NA	56	10	-9	0.9247920573	-0.02215035883	0.007922687801	0.1515151515	-0.09486166008	-0.07489994282	NA	NA	NA	0.3037974684	-0.04560012201	0.07092075603	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2021-04-01	2021-06-30	90	zip code	2	18505	false	Zip Code: 44114		Ohio	OH	All Residential	-1	248400	-0.08153078203	-0.2963172805	212450	-0.2786078098	0.4556354916	182.47036806	-0.00269468474	0.02814040247	114.208521709	-0.3285326569	0.4949204102	5	-0.375	0.6666666667	9	0	3.5	8	-0.3846153846	1	12	-0.07692307692	0.7142857143	NA	NA	NA	203	-97.5	156	1.105514725	0.05245661283	0.180690643	0.2	0.075	0.2	NA	NA	NA	0.3333333333	0	-0.6666666667	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2018-02-01	2018-04-30	90	zip code	2	18500	false	Zip Code: 44109		Ohio	OH	All Residential	-1	60250	0.03879310345	0.1586538462	79900	0.2654919818	0.2887096774	46.262368584	0.1667522157	0.1956385362	56.739544238	0.2250127749	0.2566327372	94	-0.06	0.1898734177	142	0.1007751938	0.136	141	0.1557377049	0.07633587786	116	0.1717171717	-0.1076923077	NA	NA	NA	45	-8	2	0.9378187651	-0.006783220509	-0.02919904881	0.2446808511	0.01468085106	-0.008483705898	NA	NA	NA	0.4295774648	0.1194999454	0.08557746479	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2014-02-01	2014-04-30	90	zip code	2	18532	false	Zip Code: 44141		Ohio	OH	All Residential	-1	190000	0.02150537634	-0.0171990172	239900	0.04599956399	-0.1081784387	82.931242461	-0.1135571639	-0.1215999233	110.380622837	0	0.03555544497	33	0.03125	0.1785714286	33	0.03125	0.1785714286	58	0.2608695652	-0.01694915254	89	0.1265822785	-0.09183673469	NA	NA	NA	89	-30.5	-93	0.9702453524	0.01819283731	0.0379618031	0.1818181818	0.1193181818	0.07467532468	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2022-09-01	2022-11-30	90	zip code	2	18539	false	Zip Code: 44149		Ohio	OH	All Residential	-1	307805.5	0.01150159954	0.09950169673	289000	-0.03634544848	0.1337779521	144.962988173	-0.01492930234	0.06214237129	148.900091659	0.02073829739	0.04574193383	58	-0.3555555556	-0.42	55	-0.1666666667	-0.414893617	47	-0.265625	-0.4719101124	24	-0.1724137931	-0.2258064516	NA	NA	NA	18	8	3.5	0.9910547859	-0.02078090169	-0.01574169211	0.3275862069	-0.1501915709	-0.2424137931	NA	NA	NA	0.5272727273	-0.06363636364	-0.2493230174	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2022-02-01	2022-04-30	90	zip code	2	18518	false	Zip Code: 44127		Ohio	OH	All Residential	-1	58000	-0.2266666667	1.109090909	40000	-0.1543340381	0.01265822785	29.023783186	-0.1114852507	0.317836642	25	-0.4442959002	-0.117721519	6	-0.3333333333	-0.7857142857	5	-0.2857142857	-0.6875	7	-0.6315789474	-0.5333333333	19	-0.05	0.7272727273	NA	NA	NA	26	-58	-779	0.8858931875	0.06276875072	0.1044641123	0.1666666667	0.1666666667	0.1666666667	NA	NA	NA	0.2	0.2	-0.3625	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
